,num_tokens,num_types,avg_word_length,char_count,ttr,cttr,herdan_c,simpson_div,yules_k,num_content_words,lexical_density,avg_polysemy,num_long_words,long_word_ratio,hapax_legomena,hapax_ratio,num_stopwords,stopword_ratio,noun_ratio,verb_ratio,adj_ratio,adv_ratio,entropy,top_word_freq,unique_bigram_approx
0,67,42,5.1940298507462686,348,0.6268656716417911,3.6282473874417125,0.8889281468629106,0.9659166852305636,191.57941635108043,35,0.5223880597014925,6.518518518518518,22,0.3283582089552239,28,0.417910447761194,32,0.47761194029850745,0.2835820895522388,0.1791044776119403,0.1044776119402985,0.0,5.148418392616516,5,66
1,19,19,5.421052631578948,103,1.0,3.0822070014844885,1.0,0.9473684210526315,0.0,14,0.7368421052631579,5.928571428571429,5,0.2631578947368421,19,1.0,5,0.2631578947368421,0.3157894736842105,0.2631578947368421,0.15789473684210525,0.05263157894736842,4.247927513443583,1,18
2,76,43,4.552631578947368,346,0.5657894736842105,3.4877605543113948,0.86849035028439,0.9577562326869806,290.85872576177286,38,0.5,11.28,12,0.15789473684210525,29,0.3815789473684211,38,0.5,0.3157894736842105,0.13157894736842105,0.07894736842105263,0.02631578947368421,5.033918796252924,8,75
3,29,24,4.482758620689655,130,0.8275862068965517,3.151354388633341,0.9438000077233224,0.93935790725327,261.59334126040426,14,0.4827586206896552,6.846153846153846,7,0.2413793103448276,22,0.7586206896551724,15,0.5172413793103449,0.3448275862068966,0.06896551724137931,0.13793103448275862,0.034482758620689655,4.388683047733199,5,28
4,32,27,5.15625,165,0.84375,3.375,0.9509775004326937,0.955078125,136.71875,21,0.65625,9.473684210526315,12,0.375,24,0.75,11,0.34375,0.3125,0.15625,0.1875,0.03125,4.640319531114783,3,31
5,53,34,4.69811320754717,249,0.6415094339622641,3.3023719320146983,0.8881867130674566,0.955500177999288,256.3189747241011,30,0.5660377358490566,8.0,13,0.24528301886792453,25,0.4716981132075472,23,0.4339622641509434,0.33962264150943394,0.1320754716981132,0.07547169811320754,0.03773584905660377,4.812272812808843,6,52
6,35,27,5.742857142857143,201,0.7714285714285715,3.2271172452028627,0.9270082166367786,0.9485714285714285,228.57142857142858,22,0.6285714285714286,5.882352941176471,12,0.34285714285714286,22,0.6285714285714286,13,0.37142857142857144,0.37142857142857144,0.14285714285714285,0.11428571428571428,0.05714285714285714,4.569007574818198,5,34
7,30,25,5.533333333333333,166,0.8333333333333334,3.227486121839514,0.9463948908766786,0.9533333333333334,133.33333333333334,20,0.6666666666666666,7.157894736842105,13,0.43333333333333335,21,0.7,10,0.3333333333333333,0.4,0.23333333333333334,0.13333333333333333,0.03333333333333333,4.548394345536403,3,29
8,137,79,5.182481751824818,710,0.5766423357664233,4.772564537308398,0.8881026000586703,0.9756513399754915,170.49389951515798,67,0.48905109489051096,10.84,44,0.32116788321167883,56,0.40875912408759124,70,0.5109489051094891,0.24817518248175183,0.18248175182481752,0.06569343065693431,0.08029197080291971,5.886593026002524,11,136
9,55,45,6.054545454545455,333,0.8181818181818182,4.290581651605166,0.949924130041982,0.9719008264462811,99.17355371900827,38,0.6909090909090909,7.5,22,0.4,39,0.7090909090909091,17,0.3090909090909091,0.38181818181818183,0.14545454545454545,0.10909090909090909,0.05454545454545454,5.35390925890053,4,54
10,62,43,4.854838709677419,301,0.6935483870967742,3.861513993575661,0.91133453984985,0.9646201873048907,192.50780437044745,36,0.5806451612903226,7.571428571428571,16,0.25806451612903225,32,0.5161290322580645,26,0.41935483870967744,0.3548387096774194,0.11290322580645161,0.14516129032258066,0.03225806451612903,5.181355230372462,7,61
11,29,24,5.0,145,0.8275862068965517,3.151354388633341,0.9438000077233224,0.9512485136741974,142.6872770511296,20,0.6896551724137931,7.7894736842105265,5,0.1724137931034483,20,0.6896551724137931,9,0.3103448275862069,0.3448275862068966,0.13793103448275862,0.20689655172413793,0.0,4.487122805397798,3,28
12,39,30,5.564102564102564,217,0.7692307692307693,3.396831102433787,0.9283854647990804,0.9493754109138725,249.83563445101908,21,0.5384615384615384,6.25,15,0.38461538461538464,25,0.6410256410256411,18,0.46153846153846156,0.38461538461538464,0.1282051282051282,0.10256410256410256,0.0,4.682587475161557,6,38
13,87,64,5.011494252873563,436,0.735632183908046,4.851827478904982,0.9312513766209306,0.9718588981371383,166.46848989298454,48,0.5517241379310345,6.4222222222222225,25,0.28735632183908044,54,0.6206896551724138,39,0.4482758620689655,0.25287356321839083,0.1839080459770115,0.1839080459770115,0.0,5.689508150772464,9,86
