,num_tokens,num_types,avg_word_length,char_count,ttr,cttr,herdan_c,simpson_div,yules_k,num_content_words,lexical_density,avg_polysemy,num_long_words,long_word_ratio,hapax_legomena,hapax_ratio,num_stopwords,stopword_ratio,noun_ratio,verb_ratio,adj_ratio,adv_ratio,entropy,top_word_freq,unique_bigram_approx
0,404,185,4.75990099009901,1923,0.45792079207920794,6.5082772887552,0.8698541812613072,0.9763013430055876,212.23409469659836,205,0.5074257425742574,8.492537313432836,100,0.24752475247524752,132,0.32673267326732675,199,0.49257425742574257,0.2698019801980198,0.18811881188118812,0.04702970297029703,0.06435643564356436,6.608022139081892,44,403
1,233,106,4.96137339055794,1156,0.45493562231759654,4.910355178888042,0.855513886727686,0.9693308036618837,263.77350844554144,129,0.5536480686695279,8.64102564102564,67,0.2875536480686695,65,0.27896995708154504,104,0.44635193133047213,0.2832618025751073,0.15879828326180256,0.0944206008583691,0.03862660944206009,6.036586765575361,31,232
2,332,144,4.912650602409639,1631,0.43373493975903615,5.588283785085596,0.8561064171956027,0.966486427638264,305.01524168965017,170,0.5120481927710844,7.537735849056604,88,0.26506024096385544,102,0.3072289156626506,162,0.4879518072289157,0.29819277108433734,0.14156626506024098,0.06626506024096386,0.02710843373493976,6.196957372390239,48,331
3,211,112,5.151658767772512,1087,0.5308056872037915,5.4520746953258366,0.8816561937209645,0.9790435974034726,162.17066103636486,129,0.6113744075829384,8.261904761904763,63,0.2985781990521327,75,0.35545023696682465,82,0.3886255924170616,0.3033175355450237,0.15165876777251186,0.13744075829383887,0.052132701421800945,6.303653592265571,20,210
4,223,131,5.062780269058296,1129,0.5874439461883408,6.203029781915958,0.9016168764848917,0.978785014780108,167.3068028715639,128,0.5739910313901345,7.515789473684211,70,0.31390134529147984,99,0.4439461883408072,95,0.4260089686098655,0.3094170403587444,0.17488789237668162,0.08071748878923767,0.04035874439461883,6.495196832815302,24,222
5,90,49,4.988888888888889,449,0.5444444444444444,3.652244363249656,0.8648855358864512,0.9632098765432099,256.7901234567901,49,0.5444444444444444,7.647058823529412,25,0.2777777777777778,29,0.32222222222222224,41,0.45555555555555555,0.36666666666666664,0.1,0.044444444444444446,0.044444444444444446,5.249604721142284,11,89
6,370,150,4.6,1702,0.40540540540540543,5.5141096657035575,0.8473210023430835,0.9641782322863404,331.19065010956905,187,0.5054054054054054,8.428571428571429,86,0.23243243243243245,97,0.26216216216216215,183,0.4945945945945946,0.28378378378378377,0.1810810810810811,0.051351351351351354,0.021621621621621623,6.224061126897742,58,369
7,153,77,4.470588235294118,684,0.5032679738562091,4.401797018657727,0.8635044283880776,0.9640736468879492,293.9040539963262,79,0.5163398692810458,7.545454545454546,36,0.23529411764705882,52,0.33986928104575165,74,0.48366013071895425,0.29411764705882354,0.1895424836601307,0.0392156862745098,0.032679738562091505,5.669039077786728,22,152
8,254,121,4.28740157480315,1089,0.4763779527559055,5.368506881967488,0.8660829045776454,0.9715729431458863,244.9004898009796,133,0.5236220472440944,8.349397590361447,47,0.18503937007874016,77,0.3031496062992126,121,0.4763779527559055,0.2952755905511811,0.14960629921259844,0.06299212598425197,0.03543307086614173,6.200529828610456,32,253
9,273,129,4.805860805860806,1312,0.4725274725274725,5.520690353390776,0.866358292153857,0.9711387513585316,251.9824497846476,149,0.5457875457875457,9.6,62,0.2271062271062271,89,0.326007326007326,124,0.4542124542124542,0.315018315018315,0.1794871794871795,0.0695970695970696,0.040293040293040296,6.229228341626066,35,272
10,135,75,5.237037037037037,707,0.5555555555555556,4.564354645876384,0.8801725302962052,0.9650480109739369,275.44581618655695,76,0.562962962962963,6.2407407407407405,42,0.3111111111111111,51,0.37777777777777777,59,0.43703703703703706,0.2962962962962963,0.18518518518518517,0.08888888888888889,0.022222222222222223,5.695444780263835,19,134
11,86,54,4.6976744186046515,404,0.627906976744186,4.117461398980327,0.8955260515764805,0.9651162790697675,232.5581395348837,50,0.5813953488372093,9.2,18,0.20930232558139536,42,0.4883720930232558,36,0.4186046511627907,0.32558139534883723,0.19767441860465115,0.046511627906976744,0.046511627906976744,5.358665481119249,9,85
12,126,71,5.214285714285714,657,0.5634920634920635,4.472579597275855,0.8813960722418415,0.9770723104056437,149.91181657848324,72,0.5714285714285714,10.604651162790697,44,0.3492063492063492,44,0.3492063492063492,54,0.42857142857142855,0.30952380952380953,0.1746031746031746,0.15079365079365079,0.023809523809523808,5.820878360779967,7,125
13,190,102,4.7105263157894735,895,0.5368421052631579,5.232489595634286,0.8814468448550336,0.9747368421052631,200.0,93,0.48947368421052634,7.523076923076923,44,0.23157894736842105,70,0.3684210526315789,97,0.5105263157894737,0.2736842105263158,0.20526315789473684,0.042105263157894736,0.031578947368421054,6.124506675467135,21,189
14,175,97,4.32,756,0.5542857142857143,5.1848680931010325,0.8857503489206792,0.9721469387755102,221.3877551020408,88,0.5028571428571429,8.925373134328359,41,0.2342857142857143,71,0.4057142857142857,87,0.49714285714285716,0.26285714285714284,0.19428571428571428,0.05714285714285714,0.03428571428571429,6.033917558360797,21,174
15,341,167,5.041055718475073,1719,0.4897360703812317,6.394760501913487,0.8775886400921972,0.9743466258460111,227.2082283434095,175,0.5131964809384164,7.570247933884297,95,0.2785923753665689,117,0.34310850439882695,166,0.4868035190615836,0.2756598240469208,0.20527859237536658,0.04105571847507331,0.03812316715542522,6.575646945055497,43,340
16,243,110,4.818930041152264,1171,0.45267489711934156,4.98970132789166,0.8557123225867046,0.9727853138918525,230.9945977069891,123,0.5061728395061729,8.466666666666667,64,0.26337448559670784,71,0.29218106995884774,120,0.49382716049382713,0.2880658436213992,0.20164609053497942,0.0411522633744856,0.024691358024691357,6.085387036314277,27,242
17,63,43,4.936507936507937,311,0.6825396825396826,3.830744467411416,0.9078150637330067,0.9649785840262031,191.48400100781052,33,0.5238095238095238,8.958333333333334,20,0.31746031746031744,33,0.5238095238095238,30,0.47619047619047616,0.2698412698412698,0.15873015873015872,0.07936507936507936,0.0,5.167445796378426,6,62
18,105,64,4.609523809523809,484,0.6095238095238096,4.416419579791067,0.8936223711529698,0.9714285714285715,190.47619047619048,54,0.5142857142857142,10.69047619047619,26,0.24761904761904763,47,0.44761904761904764,51,0.4857142857142857,0.2761904761904762,0.1523809523809524,0.0380952380952381,0.06666666666666667,5.634836371759883,11,104
19,78,66,5.333333333333333,416,0.8461538461538461,5.284229075567875,0.9616558986821019,0.9822485207100592,49.30966469428008,44,0.5641025641025641,5.953488372093023,26,0.3333333333333333,56,0.717948717948718,34,0.4358974358974359,0.3076923076923077,0.1794871794871795,0.1282051282051282,0.038461538461538464,5.952068885528922,4,77
20,204,110,4.897058823529412,999,0.5392156862745098,5.445811486371709,0.8838612839186171,0.9766916570549787,184.0638216070742,112,0.5490196078431373,8.615384615384615,61,0.29901960784313725,70,0.3431372549019608,92,0.45098039215686275,0.27941176470588236,0.18137254901960784,0.08823529411764706,0.03431372549019608,6.2528535839836925,21,203
21,225,114,4.9511111111111115,1114,0.5066666666666667,5.374011537017761,0.8744665158841598,0.9718913580246913,236.64197530864197,117,0.52,6.954022988505747,72,0.32,82,0.36444444444444446,108,0.48,0.30666666666666664,0.16,0.08444444444444445,0.013333333333333334,6.126532048759776,26,224
22,138,75,4.905797101449275,677,0.5434782608695652,4.514469490716345,0.8762463614451708,0.9674438143247217,253.098088636841,75,0.5434782608695652,10.346153846153847,35,0.2536231884057971,50,0.36231884057971014,63,0.45652173913043476,0.2826086956521739,0.16666666666666666,0.11594202898550725,0.036231884057971016,5.714922782922058,18,137
23,152,82,5.2105263157894735,792,0.5394736842105263,4.703022544346516,0.8771544683395334,0.9715200831024932,219.00969529085873,84,0.5526315789473685,5.7,46,0.3026315789473684,53,0.34868421052631576,68,0.4473684210526316,0.3684210526315789,0.1118421052631579,0.07894736842105263,0.019736842105263157,5.854719992136015,17,151
24,180,88,4.816666666666666,867,0.4888888888888889,4.638007234913623,0.8621941108004147,0.9732716049382716,211.7283950617284,91,0.5055555555555555,8.245901639344263,52,0.28888888888888886,55,0.3055555555555556,89,0.49444444444444446,0.2388888888888889,0.17777777777777778,0.06111111111111111,0.03888888888888889,5.918932728000129,18,179
25,208,106,4.9326923076923075,1026,0.5096153846153846,5.197077581161877,0.8737060091144169,0.9697207840236686,254.71523668639054,112,0.5384615384615384,9.0,69,0.3317307692307692,78,0.375,96,0.46153846153846156,0.3269230769230769,0.15865384615384615,0.07211538461538461,0.028846153846153848,6.021357603629492,26,207
