Num_0dim,Max_0dim,Max_0dim_Minus_Second,Mean_0dim,betti_curve_0,persistence_entropy_0,Num_1dim,Max_1dim,Max_1dim_Minus_Second,Mean_1dim,betti_curve_1,persistence_entropy_1,diagrams,correctness
46,0.8509521484375,0.0111083984375,0.7365616508152174,39.38,3.82579030252025,0,0.0,0.0,0.0,0.0,0.0,"[array([[0.        , 0.61889648],
       [0.        , 0.62426758],
       [0.        , 0.6394043 ],
       [0.        , 0.64746094],
       [0.        , 0.64916992],
       [0.        , 0.65014648],
       [0.        , 0.65429688],
       [0.        , 0.66503906],
       [0.        , 0.68408203],
       [0.        , 0.69140625],
       [0.        , 0.70361328],
       [0.        , 0.70532227],
       [0.        , 0.70922852],
       [0.        , 0.71826172],
       [0.        , 0.72119141],
       [0.        , 0.72412109],
       [0.        , 0.72607422],
       [0.        , 0.72631836],
       [0.        , 0.72705078],
       [0.        , 0.72827148],
       [0.        , 0.734375  ],
       [0.        , 0.74169922],
       [0.        , 0.7421875 ],
       [0.        , 0.74658203],
       [0.        , 0.7487793 ],
       [0.        , 0.75012207],
       [0.        , 0.75695801],
       [0.        , 0.75964355],
       [0.        , 0.7635498 ],
       [0.        , 0.76367188],
       [0.        , 0.76464844],
       [0.        , 0.7668457 ],
       [0.        , 0.7689209 ],
       [0.        , 0.77539062],
       [0.        , 0.77600098],
       [0.        , 0.77709961],
       [0.        , 0.78063965],
       [0.        , 0.78076172],
       [0.        , 0.78125   ],
       [0.        , 0.78405762],
       [0.        , 0.78515625],
       [0.        , 0.79125977],
       [0.        , 0.81188965],
       [0.        , 0.82592773],
       [0.        , 0.83984375],
       [0.        , 0.85095215],
       [0.        ,        inf]]), array([], shape=(0, 2), dtype=float64)]",True
58,0.80859375,0.0064697265625,0.7365596376616379,52.26,4.059051851388129,0,0.0,0.0,0.0,0.0,0.0,"[array([[0.        , 0.6027832 ],
       [0.        , 0.6418457 ],
       [0.        , 0.65844727],
       [0.        , 0.66870117],
       [0.        , 0.67260742],
       [0.        , 0.68945312],
       [0.        , 0.69433594],
       [0.        , 0.70458984],
       [0.        , 0.70532227],
       [0.        , 0.70556641],
       [0.        , 0.70581055],
       [0.        , 0.70947266],
       [0.        , 0.70996094],
       [0.        , 0.71533203],
       [0.        , 0.71923828],
       [0.        , 0.72143555],
       [0.        , 0.72460938],
       [0.        , 0.73022461],
       [0.        , 0.73046875],
       [0.        , 0.73046875],
       [0.        , 0.73071289],
       [0.        , 0.73095703],
       [0.        , 0.73095703],
       [0.        , 0.73120117],
       [0.        , 0.73291016],
       [0.        , 0.7331543 ],
       [0.        , 0.73413086],
       [0.        , 0.734375  ],
       [0.        , 0.734375  ],
       [0.        , 0.73632812],
       [0.        , 0.73706055],
       [0.        , 0.73876953],
       [0.        , 0.73999023],
       [0.        , 0.73999023],
       [0.        , 0.74731445],
       [0.        , 0.75073242],
       [0.        , 0.75585938],
       [0.        , 0.75744629],
       [0.        , 0.75769043],
       [0.        , 0.75805664],
       [0.        , 0.7590332 ],
       [0.        , 0.76062012],
       [0.        , 0.76135254],
       [0.        , 0.76635742],
       [0.        , 0.76818848],
       [0.        , 0.76904297],
       [0.        , 0.7701416 ],
       [0.        , 0.77038574],
       [0.        , 0.77038574],
       [0.        , 0.77282715],
       [0.        , 0.7734375 ],
       [0.        , 0.77478027],
       [0.        , 0.77661133],
       [0.        , 0.77697754],
       [0.        , 0.78601074],
       [0.        , 0.80090332],
       [0.        , 0.80212402],
       [0.        , 0.80859375],
       [0.        ,        inf]]), array([], shape=(0, 2), dtype=float64)]",False
40,0.857177734375,0.0233154296875,0.728167724609375,33.7,3.685729476757305,0,0.0,0.0,0.0,0.0,0.0,"[array([[0.        , 0.58398438],
       [0.        , 0.58984375],
       [0.        , 0.62915039],
       [0.        , 0.65161133],
       [0.        , 0.65844727],
       [0.        , 0.66259766],
       [0.        , 0.6628418 ],
       [0.        , 0.67944336],
       [0.        , 0.69018555],
       [0.        , 0.70288086],
       [0.        , 0.70336914],
       [0.        , 0.7043457 ],
       [0.        , 0.70751953],
       [0.        , 0.70922852],
       [0.        , 0.71777344],
       [0.        , 0.71801758],
       [0.        , 0.72192383],
       [0.        , 0.72485352],
       [0.        , 0.73803711],
       [0.        , 0.73876953],
       [0.        , 0.74072266],
       [0.        , 0.74121094],
       [0.        , 0.74536133],
       [0.        , 0.74682617],
       [0.        , 0.74853516],
       [0.        , 0.75012207],
       [0.        , 0.75402832],
       [0.        , 0.75415039],
       [0.        , 0.75646973],
       [0.        , 0.76269531],
       [0.        , 0.7635498 ],
       [0.        , 0.76794434],
       [0.        , 0.77563477],
       [0.        , 0.77624512],
       [0.        , 0.77819824],
       [0.        , 0.78637695],
       [0.        , 0.79321289],
       [0.        , 0.79956055],
       [0.        , 0.8338623 ],
       [0.        , 0.85717773],
       [0.        ,        inf]]), array([], shape=(0, 2), dtype=float64)]",True
61,0.861083984375,0.0302734375,0.7516289382684426,52.76,4.108989466533322,0,0.0,0.0,0.0,0.0,0.0,"[array([[0.        , 0.59448242],
       [0.        , 0.640625  ],
       [0.        , 0.66113281],
       [0.        , 0.66503906],
       [0.        , 0.67871094],
       [0.        , 0.69580078],
       [0.        , 0.69995117],
       [0.        , 0.70019531],
       [0.        , 0.70629883],
       [0.        , 0.7109375 ],
       [0.        , 0.7121582 ],
       [0.        , 0.71655273],
       [0.        , 0.71850586],
       [0.        , 0.71923828],
       [0.        , 0.72094727],
       [0.        , 0.72314453],
       [0.        , 0.72485352],
       [0.        , 0.73291016],
       [0.        , 0.74072266],
       [0.        , 0.74511719],
       [0.        , 0.74755859],
       [0.        , 0.7487793 ],
       [0.        , 0.74926758],
       [0.        , 0.74926758],
       [0.        , 0.75402832],
       [0.        , 0.75500488],
       [0.        , 0.75732422],
       [0.        , 0.75793457],
       [0.        , 0.75805664],
       [0.        , 0.75805664],
       [0.        , 0.76000977],
       [0.        , 0.76135254],
       [0.        , 0.76403809],
       [0.        , 0.76525879],
       [0.        , 0.76538086],
       [0.        , 0.76574707],
       [0.        , 0.76611328],
       [0.        , 0.76635742],
       [0.        , 0.76647949],
       [0.        , 0.76831055],
       [0.        , 0.76867676],
       [0.        , 0.77160645],
       [0.        , 0.77246094],
       [0.        , 0.77294922],
       [0.        , 0.77490234],
       [0.        , 0.77636719],
       [0.        , 0.77758789],
       [0.        , 0.7791748 ],
       [0.        , 0.78149414],
       [0.        , 0.78173828],
       [0.        , 0.78723145],
       [0.        , 0.79199219],
       [0.        , 0.79321289],
       [0.        , 0.79382324],
       [0.        , 0.7947998 ],
       [0.        , 0.80273438],
       [0.        , 0.80810547],
       [0.        , 0.81115723],
       [0.        , 0.82580566],
       [0.        , 0.83081055],
       [0.        , 0.86108398],
       [0.        ,        inf]]), array([], shape=(0, 2), dtype=float64)]",False
100,0.874267578125,0.0196533203125,0.75583740234375,85.74,4.603377078024913,0,0.0,0.0,0.0,0.0,0.0,"[array([[0.        , 0.60546875],
       [0.        , 0.63671875],
       [0.        , 0.63793945],
       [0.        , 0.66650391],
       [0.        , 0.66748047],
       [0.        , 0.67822266],
       [0.        , 0.67871094],
       [0.        , 0.6887207 ],
       [0.        , 0.69921875],
       [0.        , 0.70410156],
       [0.        , 0.70727539],
       [0.        , 0.70751953],
       [0.        , 0.70825195],
       [0.        , 0.70898438],
       [0.        , 0.71777344],
       [0.        , 0.72192383],
       [0.        , 0.72485352],
       [0.        , 0.72802734],
       [0.        , 0.72827148],
       [0.        , 0.72949219],
       [0.        , 0.73144531],
       [0.        , 0.73144531],
       [0.        , 0.73193359],
       [0.        , 0.73339844],
       [0.        , 0.73364258],
       [0.        , 0.73608398],
       [0.        , 0.73632812],
       [0.        , 0.73828125],
       [0.        , 0.73925781],
       [0.        , 0.73974609],
       [0.        , 0.74145508],
       [0.        , 0.7434082 ],
       [0.        , 0.74389648],
       [0.        , 0.74438477],
       [0.        , 0.74560547],
       [0.        , 0.74658203],
       [0.        , 0.74853516],
       [0.        , 0.7487793 ],
       [0.        , 0.74902344],
       [0.        , 0.74975586],
       [0.        , 0.74975586],
       [0.        , 0.75024414],
       [0.        , 0.75256348],
       [0.        , 0.75280762],
       [0.        , 0.75292969],
       [0.        , 0.75292969],
       [0.        , 0.75415039],
       [0.        , 0.75561523],
       [0.        , 0.7557373 ],
       [0.        , 0.7557373 ],
       [0.        , 0.75610352],
       [0.        , 0.75622559],
       [0.        , 0.75634766],
       [0.        , 0.75646973],
       [0.        , 0.7565918 ],
       [0.        , 0.75830078],
       [0.        , 0.75842285],
       [0.        , 0.76037598],
       [0.        , 0.76293945],
       [0.        , 0.76464844],
       [0.        , 0.76489258],
       [0.        , 0.76513672],
       [0.        , 0.7668457 ],
       [0.        , 0.76879883],
       [0.        , 0.76965332],
       [0.        , 0.77087402],
       [0.        , 0.77148438],
       [0.        , 0.77209473],
       [0.        , 0.77209473],
       [0.        , 0.77392578],
       [0.        , 0.77478027],
       [0.        , 0.77478027],
       [0.        , 0.77539062],
       [0.        , 0.7755127 ],
       [0.        , 0.7767334 ],
       [0.        , 0.77746582],
       [0.        , 0.77941895],
       [0.        , 0.78295898],
       [0.        , 0.78320312],
       [0.        , 0.78466797],
       [0.        , 0.78662109],
       [0.        , 0.78735352],
       [0.        , 0.78771973],
       [0.        , 0.79052734],
       [0.        , 0.79064941],
       [0.        , 0.79443359],
       [0.        , 0.79492188],
       [0.        , 0.796875  ],
       [0.        , 0.79943848],
       [0.        , 0.80944824],
       [0.        , 0.80981445],
       [0.        , 0.82751465],
       [0.        , 0.83215332],
       [0.        , 0.83300781],
       [0.        , 0.83483887],
       [0.        , 0.84020996],
       [0.        , 0.84057617],
       [0.        , 0.84069824],
       [0.        , 0.85461426],
       [0.        , 0.87426758],
       [0.        ,        inf]]), array([], shape=(0, 2), dtype=float64)]",True
64,0.860595703125,0.0694580078125,0.7255802154541016,53.52,4.1570032751290125,0,0.0,0.0,0.0,0.0,0.0,"[array([[0.        , 0.58959961],
       [0.        , 0.60327148],
       [0.        , 0.63085938],
       [0.        , 0.64672852],
       [0.        , 0.65649414],
       [0.        , 0.65869141],
       [0.        , 0.66088867],
       [0.        , 0.67211914],
       [0.        , 0.67553711],
       [0.        , 0.68603516],
       [0.        , 0.68774414],
       [0.        , 0.69140625],
       [0.        , 0.69555664],
       [0.        , 0.70239258],
       [0.        , 0.70410156],
       [0.        , 0.70581055],
       [0.        , 0.70776367],
       [0.        , 0.70800781],
       [0.        , 0.70825195],
       [0.        , 0.7097168 ],
       [0.        , 0.70996094],
       [0.        , 0.71582031],
       [0.        , 0.71826172],
       [0.        , 0.72070312],
       [0.        , 0.72241211],
       [0.        , 0.72460938],
       [0.        , 0.72558594],
       [0.        , 0.72753906],
       [0.        , 0.7277832 ],
       [0.        , 0.72875977],
       [0.        , 0.73266602],
       [0.        , 0.73583984],
       [0.        , 0.73706055],
       [0.        , 0.73754883],
       [0.        , 0.73803711],
       [0.        , 0.73950195],
       [0.        , 0.74121094],
       [0.        , 0.74243164],
       [0.        , 0.74291992],
       [0.        , 0.74365234],
       [0.        , 0.74414062],
       [0.        , 0.74438477],
       [0.        , 0.74731445],
       [0.        , 0.7487793 ],
       [0.        , 0.74926758],
       [0.        , 0.74951172],
       [0.        , 0.74975586],
       [0.        , 0.75109863],
       [0.        , 0.75170898],
       [0.        , 0.75292969],
       [0.        , 0.75585938],
       [0.        , 0.7590332 ],
       [0.        , 0.75927734],
       [0.        , 0.76037598],
       [0.        , 0.76428223],
       [0.        , 0.76513672],
       [0.        , 0.76635742],
       [0.        , 0.76831055],
       [0.        , 0.76928711],
       [0.        , 0.77050781],
       [0.        , 0.77233887],
       [0.        , 0.77246094],
       [0.        , 0.7911377 ],
       [0.        , 0.8605957 ],
       [0.        ,        inf]]), array([], shape=(0, 2), dtype=float64)]",False
62,0.81591796875,0.00048828125,0.7500393775201613,56.48,4.124905385694925,0,0.0,0.0,0.0,0.0,0.0,"[array([[0.        , 0.59594727],
       [0.        , 0.64306641],
       [0.        , 0.65258789],
       [0.        , 0.65771484],
       [0.        , 0.65820312],
       [0.        , 0.67089844],
       [0.        , 0.67944336],
       [0.        , 0.68310547],
       [0.        , 0.69018555],
       [0.        , 0.69140625],
       [0.        , 0.69360352],
       [0.        , 0.70532227],
       [0.        , 0.71191406],
       [0.        , 0.71459961],
       [0.        , 0.71508789],
       [0.        , 0.72290039],
       [0.        , 0.7253418 ],
       [0.        , 0.72729492],
       [0.        , 0.73266602],
       [0.        , 0.73291016],
       [0.        , 0.73608398],
       [0.        , 0.73901367],
       [0.        , 0.73925781],
       [0.        , 0.7421875 ],
       [0.        , 0.7434082 ],
       [0.        , 0.74780273],
       [0.        , 0.75170898],
       [0.        , 0.75512695],
       [0.        , 0.75915527],
       [0.        , 0.76220703],
       [0.        , 0.76477051],
       [0.        , 0.76599121],
       [0.        , 0.76611328],
       [0.        , 0.76782227],
       [0.        , 0.7689209 ],
       [0.        , 0.76965332],
       [0.        , 0.7701416 ],
       [0.        , 0.77050781],
       [0.        , 0.77111816],
       [0.        , 0.77490234],
       [0.        , 0.77722168],
       [0.        , 0.77893066],
       [0.        , 0.77966309],
       [0.        , 0.78149414],
       [0.        , 0.78356934],
       [0.        , 0.79003906],
       [0.        , 0.79003906],
       [0.        , 0.79101562],
       [0.        , 0.79125977],
       [0.        , 0.79150391],
       [0.        , 0.79309082],
       [0.        , 0.79626465],
       [0.        , 0.79931641],
       [0.        , 0.80151367],
       [0.        , 0.8034668 ],
       [0.        , 0.80664062],
       [0.        , 0.8092041 ],
       [0.        , 0.80969238],
       [0.        , 0.81335449],
       [0.        , 0.8137207 ],
       [0.        , 0.81542969],
       [0.        , 0.81591797],
       [0.        ,        inf]]), array([], shape=(0, 2), dtype=float64)]",True
51,0.857177734375,0.05615234375,0.7331160003063726,43.26,3.929414184224249,0,0.0,0.0,0.0,0.0,0.0,"[array([[0.        , 0.57495117],
       [0.        , 0.58984375],
       [0.        , 0.62915039],
       [0.        , 0.6484375 ],
       [0.        , 0.66259766],
       [0.        , 0.66992188],
       [0.        , 0.69458008],
       [0.        , 0.69555664],
       [0.        , 0.69824219],
       [0.        , 0.70288086],
       [0.        , 0.70361328],
       [0.        , 0.70458984],
       [0.        , 0.70922852],
       [0.        , 0.71508789],
       [0.        , 0.71630859],
       [0.        , 0.7199707 ],
       [0.        , 0.72021484],
       [0.        , 0.72314453],
       [0.        , 0.72485352],
       [0.        , 0.72680664],
       [0.        , 0.72949219],
       [0.        , 0.72998047],
       [0.        , 0.73510742],
       [0.        , 0.73632812],
       [0.        , 0.73852539],
       [0.        , 0.7409668 ],
       [0.        , 0.74267578],
       [0.        , 0.74536133],
       [0.        , 0.74853516],
       [0.        , 0.75183105],
       [0.        , 0.75231934],
       [0.        , 0.75244141],
       [0.        , 0.75305176],
       [0.        , 0.75378418],
       [0.        , 0.75891113],
       [0.        , 0.76000977],
       [0.        , 0.76086426],
       [0.        , 0.76342773],
       [0.        , 0.76379395],
       [0.        , 0.76574707],
       [0.        , 0.76782227],
       [0.        , 0.76879883],
       [0.        , 0.77062988],
       [0.        , 0.77404785],
       [0.        , 0.77722168],
       [0.        , 0.78515625],
       [0.        , 0.78894043],
       [0.        , 0.7923584 ],
       [0.        , 0.79260254],
       [0.        , 0.80102539],
       [0.        , 0.85717773],
       [0.        ,        inf]]), array([], shape=(0, 2), dtype=float64)]",True
58,0.857177734375,0.046142578125,0.7378413759428879,49.46,4.058394122719717,0,0.0,0.0,0.0,0.0,0.0,"[array([[0.        , 0.58178711],
       [0.        , 0.63964844],
       [0.        , 0.64428711],
       [0.        , 0.64746094],
       [0.        , 0.65869141],
       [0.        , 0.66821289],
       [0.        , 0.67553711],
       [0.        , 0.68530273],
       [0.        , 0.68701172],
       [0.        , 0.68701172],
       [0.        , 0.69335938],
       [0.        , 0.70629883],
       [0.        , 0.71044922],
       [0.        , 0.72314453],
       [0.        , 0.72314453],
       [0.        , 0.72387695],
       [0.        , 0.72509766],
       [0.        , 0.72558594],
       [0.        , 0.72851562],
       [0.        , 0.72875977],
       [0.        , 0.73071289],
       [0.        , 0.73291016],
       [0.        , 0.73901367],
       [0.        , 0.73974609],
       [0.        , 0.73999023],
       [0.        , 0.74023438],
       [0.        , 0.74145508],
       [0.        , 0.74194336],
       [0.        , 0.74316406],
       [0.        , 0.74438477],
       [0.        , 0.74609375],
       [0.        , 0.74780273],
       [0.        , 0.74926758],
       [0.        , 0.75085449],
       [0.        , 0.75195312],
       [0.        , 0.75756836],
       [0.        , 0.76000977],
       [0.        , 0.76086426],
       [0.        , 0.76184082],
       [0.        , 0.7635498 ],
       [0.        , 0.76391602],
       [0.        , 0.76403809],
       [0.        , 0.765625  ],
       [0.        , 0.76757812],
       [0.        , 0.76916504],
       [0.        , 0.76928711],
       [0.        , 0.77258301],
       [0.        , 0.77416992],
       [0.        , 0.77612305],
       [0.        , 0.7791748 ],
       [0.        , 0.77990723],
       [0.        , 0.78198242],
       [0.        , 0.78210449],
       [0.        , 0.78503418],
       [0.        , 0.79040527],
       [0.        , 0.7989502 ],
       [0.        , 0.81103516],
       [0.        , 0.85717773],
       [0.        ,        inf]]), array([], shape=(0, 2), dtype=float64)]",True
50,0.859375,0.002197265625,0.74376220703125,42.82,3.909593277786706,0,0.0,0.0,0.0,0.0,0.0,"[array([[0.        , 0.58984375],
       [0.        , 0.62915039],
       [0.        , 0.64526367],
       [0.        , 0.64819336],
       [0.        , 0.66894531],
       [0.        , 0.69897461],
       [0.        , 0.69946289],
       [0.        , 0.70288086],
       [0.        , 0.70532227],
       [0.        , 0.70727539],
       [0.        , 0.71191406],
       [0.        , 0.71337891],
       [0.        , 0.71582031],
       [0.        , 0.71655273],
       [0.        , 0.72045898],
       [0.        , 0.72216797],
       [0.        , 0.72753906],
       [0.        , 0.72949219],
       [0.        , 0.7331543 ],
       [0.        , 0.73413086],
       [0.        , 0.73413086],
       [0.        , 0.734375  ],
       [0.        , 0.73583984],
       [0.        , 0.73779297],
       [0.        , 0.74316406],
       [0.        , 0.74707031],
       [0.        , 0.75      ],
       [0.        , 0.75024414],
       [0.        , 0.75769043],
       [0.        , 0.76062012],
       [0.        , 0.76538086],
       [0.        , 0.76623535],
       [0.        , 0.76855469],
       [0.        , 0.77062988],
       [0.        , 0.77075195],
       [0.        , 0.77294922],
       [0.        , 0.78234863],
       [0.        , 0.7845459 ],
       [0.        , 0.78491211],
       [0.        , 0.78601074],
       [0.        , 0.78808594],
       [0.        , 0.78955078],
       [0.        , 0.79101562],
       [0.        , 0.79260254],
       [0.        , 0.79394531],
       [0.        , 0.79406738],
       [0.        , 0.79943848],
       [0.        , 0.79968262],
       [0.        , 0.85717773],
       [0.        , 0.859375  ],
       [0.        ,        inf]]), array([], shape=(0, 2), dtype=float64)]",True
